"activites_accidents_0_date","activites_accidents_0_impact","activites_accidents_0_milieu_touche","activites_accidents_0_reference_rapport","activites_accidents_0_type_accident","activites_accidents_0_type_pollution","activites_etat_occupation_site","activites_exploitants_0_date_debut","activites_exploitants_0_date_fin","activites_exploitants_0_nom_raison_sociale","activites_exploitants_1_date_debut","activites_exploitants_1_date_fin","activites_exploitants_1_nom_raison_sociale","activites_exploitants_2_date_debut","activites_exploitants_2_date_fin","activites_exploitants_2_nom_raison_sociale","activites_exploitants_3_date_debut","activites_exploitants_3_date_fin","activites_exploitants_3_nom_raison_sociale","activites_exploitants_4_date_debut","activites_exploitants_4_date_fin","activites_exploitants_4_nom_raison_sociale","activites_exploitants_5_date_debut","activites_exploitants_5_date_fin","activites_exploitants_5_nom_raison_sociale","activites_exploitants_6_date_debut","activites_exploitants_6_date_fin","activites_exploitants_6_nom_raison_sociale","activites_exploitants_7_date_debut","activites_exploitants_7_date_fin","activites_exploitants_7_nom_raison_sociale","activites_exploitants_8_date_debut","activites_exploitants_8_date_fin","activites_exploitants_8_nom_raison_sociale","activites_historique_activites_0_autres_infos","activites_historique_activites_0_code_activite","activites_historique_activites_0_date_debut","activites_historique_activites_0_date_fin","activites_historique_activites_0_groupe_sei","activites_historique_activites_0_importance","activites_historique_activites_0_libelle_activite","activites_historique_activites_0_origine_date","activites_historique_activites_0_ref_dossier","activites_historique_activites_1_autres_infos","activites_historique_activites_1_code_activite","activites_historique_activites_1_date_debut","activites_historique_activites_1_date_fin","activites_historique_activites_1_groupe_sei","activites_historique_activites_1_importance","activites_historique_activites_1_libelle_activite","activites_historique_activites_1_origine_date","activites_historique_activites_1_ref_dossier","activites_historique_activites_2_autres_infos","activites_historique_activites_2_code_activite","activites_historique_activites_2_date_debut","activites_historique_activites_2_date_fin","activites_historique_activites_2_groupe_sei","activites_historique_activites_2_importance","activites_historique_activites_2_libelle_activite","activites_historique_activites_2_origine_date","activites_historique_activites_2_ref_dossier","activites_historique_activites_3_autres_infos","activites_historique_activites_3_code_activite","activites_historique_activites_3_date_debut","activites_historique_activites_3_groupe_sei","activites_historique_activites_3_importance","activites_historique_activites_3_libelle_activite","activites_historique_activites_3_origine_date","activites_historique_activites_4_autres_infos","activites_historique_activites_4_code_activite","activites_historique_activites_4_date_debut","activites_historique_activites_4_groupe_sei","activites_historique_activites_4_importance","activites_historique_activites_4_libelle_activite","activites_historique_activites_4_origine_date","activites_origine_date","consultation_consultation_sd_ct_0_consultation_service","consultation_consultation_sd_ct_0_date_consultation_service","consultation_consultation_sd_ct_0_date_reponse_service","consultation_consultation_sd_ct_0_nom_service","consultation_consultation_sd_ct_0_reponse_service","consultation_consultation_sd_ct_1_consultation_service","consultation_consultation_sd_ct_1_date_consultation_service","consultation_consultation_sd_ct_1_date_reponse_service","consultation_consultation_sd_ct_1_nom_service","consultation_consultation_sd_ct_1_reponse_service","environnement_captage_aep","environnement_distance_captage_aep","environnement_formation_superficielle","environnement_milieu_implantation","environnement_perimetre_protection","environnement_position_aep","environnement_substratum","environnement_zones_contraintes_0_commentaires","environnement_zones_contraintes_0_distance_m","environnement_zones_contraintes_0_type_zone","environnement_zones_contraintes_1_distance_m","environnement_zones_contraintes_1_type_zone","environnement_zones_contraintes_2_distance_m","environnement_zones_contraintes_2_type_zone","etudes_decisions_0_date","etudes_decisions_0_decision","etudes_decisions_0_nature","etudes_decisions_0_type","etudes_decisions_1_date","etudes_decisions_1_decision","etudes_decisions_1_nature","etudes_decisions_1_type","identification_autres_identifications_0_numero","identification_autres_identifications_0_organisme_bd_associe","identification_autres_identifications_1_numero","identification_autres_identifications_1_organisme_bd_associe","identification_autres_identifications_2_numero","identification_autres_identifications_2_organisme_bd_associe","identification_autres_identifications_3_numero","identification_autres_identifications_3_organisme_bd_associe","identification_autres_identifications_4_numero","identification_autres_identifications_4_organisme_bd_associe","identification_etat_connaissance","identification_identifiant_site","identification_modificateurs_0_date","identification_modificateurs_0_nom","identification_noms_usuels","identification_raison_sociale_0_nom","identification_raison_sociale_1_nom","identification_raison_sociale_2_nom","identification_sieges_sociaux_0_date","identification_sieges_sociaux_0_nom","identification_sieges_sociaux_1_date","identification_sieges_sociaux_1_nom","identification_sous_surveillance","identification_unite_gestionnaire","identification_visite_site","localisation_adresses_0_bis_ter","localisation_adresses_0_nom_voie","localisation_adresses_0_numero","localisation_adresses_0_type_voie","localisation_altitude_m","localisation_autres_communes_concernees_0_code_insee","localisation_autres_communes_concernees_0_nom","localisation_carte_geologique_0_carte","localisation_carte_geologique_0_numero","localisation_cartes_0_annee_edition","localisation_cartes_0_carte","localisation_cartes_0_echelle","localisation_cartes_0_presence_site","localisation_cartes_0_reference_dossier","localisation_cartes_1_annee_edition","localisation_cartes_1_carte","localisation_cartes_1_echelle","localisation_cartes_1_presence_site","localisation_cartes_1_reference_dossier","localisation_cartes_2_annee_edition","localisation_cartes_2_carte","localisation_cartes_2_echelle","localisation_cartes_2_presence_site","localisation_cartes_2_reference_dossier","localisation_cartes_3_annee_edition","localisation_cartes_3_carte","localisation_cartes_3_echelle","localisation_cartes_3_presence_site","localisation_cartes_3_reference_dossier","localisation_code_insee","localisation_commune_principale","localisation_coordonnees_L2e_adresse_0","localisation_coordonnees_L2e_adresse_1","localisation_coordonnees_L2e_centroide_0","localisation_coordonnees_L2e_centroide_1","localisation_coordonnees_L93_centroide_0","localisation_coordonnees_L93_centroide_1","localisation_coordonnees_L_zone_centroide_0","localisation_coordonnees_L_zone_centroide_1","localisation_localisation","localisation_zone_lambert_initiale","proprietaires_cadastre_0_date","proprietaires_cadastre_0_echelle","proprietaires_cadastre_0_nom","proprietaires_cadastre_0_num_parcelle","proprietaires_cadastre_0_section","proprietaires_cadastre_1_date","proprietaires_cadastre_1_echelle","proprietaires_cadastre_1_nom","proprietaires_cadastre_1_num_parcelle","proprietaires_cadastre_1_section","proprietaires_cadastre_2_nom","proprietaires_cadastre_2_num_parcelle","proprietaires_cadastre_2_section","proprietaires_cadastre_3_nom","proprietaires_cadastre_3_num_parcelle","proprietaires_cadastre_3_section","proprietaires_cadastre_4_nom","proprietaires_cadastre_4_num_parcelle","proprietaires_cadastre_4_section","proprietaires_nombre_proprietaires_actuels","proprietaires_proprietaires_0_date_reference","proprietaires_proprietaires_0_exploitant","proprietaires_proprietaires_0_nom","proprietaires_proprietaires_0_type","proprietaires_proprietaires_10_date_reference","proprietaires_proprietaires_10_exploitant","proprietaires_proprietaires_10_nom","proprietaires_proprietaires_11_date_reference","proprietaires_proprietaires_11_exploitant","proprietaires_proprietaires_11_nom","proprietaires_proprietaires_11_type","proprietaires_proprietaires_12_date_reference","proprietaires_proprietaires_12_exploitant","proprietaires_proprietaires_12_nom","proprietaires_proprietaires_12_type","proprietaires_proprietaires_1_date_reference","proprietaires_proprietaires_1_exploitant","proprietaires_proprietaires_1_nom","proprietaires_proprietaires_1_type","proprietaires_proprietaires_2_date_reference","proprietaires_proprietaires_2_exploitant","proprietaires_proprietaires_2_nom","proprietaires_proprietaires_2_type","proprietaires_proprietaires_3_date_reference","proprietaires_proprietaires_3_exploitant","proprietaires_proprietaires_3_nom","proprietaires_proprietaires_3_type","proprietaires_proprietaires_4_date_reference","proprietaires_proprietaires_4_exploitant","proprietaires_proprietaires_4_nom","proprietaires_proprietaires_4_type","proprietaires_proprietaires_5_date_reference","proprietaires_proprietaires_5_exploitant","proprietaires_proprietaires_5_nom","proprietaires_proprietaires_5_type","proprietaires_proprietaires_6_date_reference","proprietaires_proprietaires_6_exploitant","proprietaires_proprietaires_6_nom","proprietaires_proprietaires_6_type","proprietaires_proprietaires_7_date_reference","proprietaires_proprietaires_7_exploitant","proprietaires_proprietaires_7_nom","proprietaires_proprietaires_7_type","proprietaires_proprietaires_8_date_reference","proprietaires_proprietaires_8_exploitant","proprietaires_proprietaires_8_nom","proprietaires_proprietaires_8_type","proprietaires_proprietaires_9_date_reference","proprietaires_proprietaires_9_exploitant","proprietaires_proprietaires_9_nom","proprietaires_proprietaires_9_type","sources_information_principale","utilisateurs_utilisateurs_0_nom","utilisateurs_utilisateurs_0_statut","utilisateurs_utilisateurs_0_type","utilisations_code_pos","utilisations_nombre_utilisateurs_actuels","utilisations_reamenagement_sensible","utilisations_site_friche","utilisations_site_reamenage","utilisations_surface_batie","utilisations_surface_totale"
"01/06/1967","Animaux","Eau superficielle","AP59 1358 du 1er Octobre 1959","Déversement","vinasse","Ne sait pas","01/01/1813","01/01/1836","RUILLER BEAUPORT","01/01/1836","01/01/1864","SOUQUES","01/01/1864","01/01/1876","SOUQUE","01/01/1876","01/01/1889","SOCIETE SUCRIERE DE PORT-LOUIS","01/01/1890","01/01/1891"," SA SUCRIERE PORT-LOUIS","01/01/1901","01/01/1908","FERRAND CLERC","01/01/1981","01/01/1982","SOMDIA","01/01/1982","01/01/1985","SOSUMAG","01/01/1985","01/01/1990","SICADEG","","C11","01/01/1111","","3ième groupe","?","Fabrication de boissons","","","","C10.7","01/01/1863","01/01/1990","3ième groupe","","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","DCD=Date connue d'après le dossier","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100012","","","Usine de Beauport","Usine de Beauport","","","","","","","?","GUA","Non","","","","","","","","","","2002","IGN N° 4601 GT","1/25000","Oui","","","","","","","","","","","","","","","","","97122","PORT LOUIS  (97122)","","","","","","","658 900","1 815 930","  97117 PORT-LOUIS","GUADELOUPE-STE-ANNE","","","","","","","","","","","","","","","","","","","","?","01/01/1901","Oui","Ferrand CLERC","Personne physique","01/01/1111","Non","SOMDIA SAVB","","","","","","","","","01/01/1981","Oui","BEAUPORT SA","","01/01/1864","Non","SOUQUER CAIL & CIE","Entreprise privée ou son représentant","01/01/1908","Oui","SAVB (E. BERSE)","","01/01/1876","Oui","SOCIETE SUCRIERE DE PORT-LOUIS","","01/01/1890","Oui","SA DES SUCRIERS DE PORT-LOUIS","","01/01/1990","Non","CONSEIL GENERAL","Service et administration locale, régionale ou nationale ou son représentant","01/01/1836","Oui","SOUQUER","Personne physique","01/01/1985","Non","SCOP BEAUPORT","","01/01/1813","Oui","Guillaume RUILLER BEAUPORT","Personne physique","Archives Départementales w 1060-12  et 14  -  DRAC","","","","","","","","","",""
"","","","","","","Ne sait pas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1862","01/01/1975","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100013","","","Usine Sainte-Marthe","Usine Sainte-Marthe","","","","","","","?","GUA","Non","","","","","25","","","","","2002","IGN N°4604 GT","1/25000","Oui","","","","","","","","","","","","","","","","","97125","ST FRANÇOIS  (97125)","","","","","","","685 420","1 799 220","Sainte-Marthe 97118 SAINT-FRANCOIS","GUADELOUPE-STE-ANNE","","","","755","AZ","","","","","","","","","","","","","","","?","01/01/1966","?","AUBERY-DESPOINTES","Personne physique","","","","","","","","","","","","01/01/1918","?","Héritiers PAUVERT","Personne physique","01/01/1968","?","DESPOINTES","Personne physique","01/01/1853","?","Louis Amédée PAUVERT","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementales w 1060-12 -  DRAC","","","","","","","","","",""
"01/01/1968","Animaux","Eau superficielle","","Déversement","Eau résiduaire , Acide (Serv. au nettoy. ds cuves)","Ne sait pas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1862","01/01/1979","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100014","","","Usine Blanchet (Sucrerie)","Usine Blanchet (Sucrerie)","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N°4603 G","1/25000","Oui","","2002","IGN N°4603 GT","1/25000","Oui","","","","","","","","","","","","97116","MORNE A L'EAU  (97116)","","","","","","","669 590","1 805 910"," Blanchet 97111 MORNE-A-L'EAU","GUADELOUPE-STE-ANNE","01/01/1970","1/5000","","950 et 951","AS","","","","","","","","","","","","","","","?","01/01/1869","?","FAMILLE MONNEROT","Personne physique","","","","","","","","","","","","01/01/1933","?","SLAPAP","","01/01/1862","?","STE S. MONNEROT et P. GUY","Entreprise privée ou son représentant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementales w 1060-12 -  DRAC","","","","","","","","","",""
"01/01/1111","Animaux","Eau superficielle","AP59-1396 Octobre 1959","Déversement  800 m3 /J","Eau résiduaire","Ne sait pas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100015","","","Usine de Courcelles","Usine de Courcelles","","","","","","","?","GUA","Non","","","","","","","","","","2002","IGN N°4604 GT","1/25000","Oui","","","","","","","","","","","","","","","","","97128","STE ANNE  (97128)","","","","","","","678 760","1 798 350","97180 SAINTE-ANNE","GUADELOUPE-STE-ANNE","","","","","","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementales w 1060-12","","","","","","","","","",""
"01/01/1111","Animaux","Eau superficielle","","Rejet (Rivière Goyave)","Eau résiduaire","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","Production alcool 4,3 m3 /J","C11.01","01/01/1111","","3ième groupe","Autorisation","Production de boissons alcooliques distillées et liqueurs","","","","C20.15Z","01/01/1111","","1er groupe","Autorisation","Fabrication de produits azotés et d'engrais","","","","C20.20Z","01/01/1111","","1er groupe","Déclaration","Fabrication et/ou stockage de pesticides et d'autres produits agrochimiques (phytosanitaires, fongicides, insecticides, ...) ","","","","V89.01Z","18/04/2005","1er groupe","Déclaration","Stockage de produits chimiques (minéraux, organiques, notamment  ceux qui ne sont pas associés à leur fabrication, ...)","AP=Arrêté préfectoral","AP2005-466 Ad/1/4","V89.03Z","22/11/2005","1er groupe","Autorisation","Dépôt de liquides inflammables (D.L.I.)","AP=Arrêté préfectoral","AP=Arrêté préfectoral","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100016","","","Distillerie Bonne Mère","Sis Bonne Mère","","","01/01/1111","La Boucan 97115 SAINTE-ROSE","","","?","GUA","Oui, site localisé","","","","","","","","","","","IGN N°4602 G","1/25000","Ne sais pas","","2002","IGN N°4602 GT","1/25000","Oui","","","","","","","","","","","","97129","STE ROSE  (97129)","","","","","","","641 892","1 799 726"," 97115 SAINTE-ROSE","GUADELOUPE-STE-ANNE","","","","","","","","","","","","","","","","","","","","?","01/01/1980","?","COFEPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives  départementales w 1060-12, et w 1060-2,DRIRE, DRAC","","","","","","","","","",""
"01/02/1960","Animaux","Eau superficielle","AP60-432 10 mars 1960","Rejet (40 m3/j)","Eau résiduaire","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","Product° Alcool 8,800 L/J","C11.01","01/01/1111","","3ième groupe","?","Production de boissons alcooliques distillées et liqueurs","","","AP 2005-205 AD 1/4","V89.03Z","01/01/1111","","1er groupe","","Dépôt de liquides inflammables (D.L.I.)","AP=Arrêté préfectoral","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100017","","","Distillerie Bologne","Distillerie Bologne","","","01/01/1111","Cité Bologne Rivières des Pères 97100 BASSE-TERRE","","","?","GUA","Oui, site localisé","","","","","","","","","","2002","IGN N°4605 GT","1/25000","Oui","","1987","IGN N°4606 G","1/25000","Oui","","","","","","","","","","","","97105","BASSE TERRE  (97105)","","","","","","","635 500","1 770 500"," Bologne 97100 BASSE-TERRE","GUADELOUPE-STE-ANNE","01/01/1970","1/2000","","185,186,13,16 & 19","AB","","","","","","","","","","","","","","","?","01/01/1830","?","Ame NOEL","Personne physique","","","","","","","","","","","","01/01/1875","?","STE LE DENTU","Entreprise privée ou son représentant","01/01/1900","?","SARGENTON CALLARD","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementales w 1060-12, DRAC","","","","","?","","","","5 422 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.1","01/01/1111","","3ième groupe","","Transformation et conservation de la viande et préparation de produits à base de viande, de la charcuterie et des os (dégraissage, dépôt, équarrissage)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","09/02/2010","MAIRIE","Oui","","","","","","Non","","Sables/Graviers/Galets","Péri-urbain commercial","","","Roches cristallines ou volcaniques","","20","Cours d'eau","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100018","","","Abattoir Intercommunal de Baillif","Abattoir Intercommunal de Baillif","","","","","","","?","GUA","Non","","","","","","","","","","2002","IGN N°4605 GT","1/25000","Oui","","","","","","","","","","","","","","","","","97104","BAILLIF  (97104)","","","","","","","634 820","1 770 910","97123 BAILLIF","GUADELOUPE-STE-ANNE","","","","","","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives  départementales w 1060-9","","","","","?","","","","","98 (en ha)"
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C17.1","01/01/1111","","1er groupe","","Fabrication de pâte à papier, de papier et de carton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","09/02/2010","MAIRIE","Oui","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100019","","","Paper Company","Paper Company","","","","","","","?","GUA","Oui, site localisé","","","","","","","","","","2002","IGN N°4605 GT","1/25000","Oui","","","","","","","","","","","","","","","","","97104","BAILLIF  (97104)","","","","","","","634 853","1 770 960","Z.A. 97123 BAILLIF","GUADELOUPE-STE-ANNE","","","","","","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementales","","","","","","","Non","Non","",""
"01/01/1960","Animaux","Eau superficielle","","Rejet (Rivière Audoin)","Eau résiduaire","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100020","","","Usine Gardel","Usine Gardel","","","","","","","?","GUA","Non","","","","","","","","","","2002","IGN N° 4604 GT","1/25000","Oui","","","","","","","","","","","","","","","","","97117","LE MOULE  (97117)","","","","","","","679 100","1 803 910"," Gardel 97160 Le MOULE","GUADELOUPE-STE-ANNE","","","","","","","","","","","","","","","","","","","","?","01/01/1926","?","AUBERY","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementales w 1060-12, DRAC","","","","","","","","","",""
"","","","","","","Ne sait pas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C11.01","01/01/1915","","3ième groupe","?","Production de boissons alcooliques distillées et liqueurs","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100021","","","Distillerie de Bellevue","Distillerie de Bellevue","","","","","","","?","GUA","Non","","","","","35","","","","","1987","IGN N° 4602 G","1/25000","Oui","","2002","IGN N° 4602 GT","1/25000","Oui","","","","","","","","","","","","97129","STE ROSE  (97129)","","","","","","","640 920","1 804 530"," 97115 SAINT-ROSE","GUADELOUPE-STE-ANNE","01/01/1970","1/5000","","363,552,553 &t 554","AV","","","","","","","","","","","","","","","?","01/01/1930","","J. Et S. REIMONENQ","Personne physique","","","","","","","","","","","","01/01/1915","?","Joseph REIMONENQ et A. BON","Personne physique","01/01/1930","?","Ernest SOUQUES","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementales, DRAC","","","","","?","","","","2 000 (en m2)",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C11.01","01/01/1111","","3ième groupe","?","Production de boissons alcooliques distillées et liqueurs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100022","","","Distillerie Domaine de Séverin","Distillerie Domaine de Séverin","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N°4602 G","1/25000","Oui","","2002","IGN N° 4602 GT","1/25000","Oui","","","Plan de Situation 1","1/707","Ne sais pas","","","","","","","97129","STE ROSE  (97129)","","","","","","","640 100","1 799 370"," 97125 SAINTE-ROSE","GUADELOUPE-STE-ANNE","01/01/1970","1/5000","","77,298,404 à 406","BL","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementales , DRAC","","","","","","","","","",""
"","","","","","","Ne sait pas","","","","","","","","","","","","","","","","","","","","","","","","","","","","dépôts d'explosifs  - product° 1,5 à 4,5 T","V89.01Z","01/01/1974","","1er groupe","?","Stockage de produits chimiques (minéraux, organiques, notamment  ceux qui ne sont pas associés à leur fabrication, ...)","AP=Arrêté préfectoral","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AP=Arrêté préfectoral","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100023","","","Dépôt d'explosif d'Arnouville","Dépôt d'explosif d'Arnouville","","","","","","","Oui","GUA","Oui, site non retrouvé","","","","","","","","","","1967","Plan de situation 2","1/5000","Oui","","1967","Plan de situation 1","1/50000","Oui","","1967","Plan de masse 1","1/200","Oui","","2002","IGN N°4602 GT","1/25000","Oui","","97118","PETIT BOURG  (97118)","","","","","","","","","Arnouville 97175 PETIT-BOURG","","","","","","","","","","","","","","","","","","","","","?","01/01/1974","Oui","CHAMBRE ET INDUSTRIE DE POINTE-A-PITRE","Service et administration locale, régionale ou nationale ou son représentant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementalesw 1060-7","","","","","","","","","",""
"","","","","","","Activité terminée","","","SMA","","","","","","","","","","","","","","","","","","","","","","","","","dépôts d'explosifs","V89.01Z","09/06/1976","","1er groupe","?","Stockage de produits chimiques (minéraux, organiques, notamment  ceux qui ne sont pas associés à leur fabrication, ...)","AP=Arrêté préfectoral","w 1060-7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","27/01/2010","MAIRIE","Oui","","","","","","Non","","Argile","Rural","","","Roches cristallines ou volcaniques","","140","Habitation","60","Littoral (sans zone de baignade)","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100024","","","Dépot d'Explosifs","Dépot d'Explosifs","","","","","","","?","GUA","Non","","","","","","","","","","2002","IGN N°4605 GT","1/25000","Oui","","1975","Plan de situation 2","1/10000","Oui","","1975","Plan de Situation 1","1/1000","Oui","","","","","","","97130","TERRE DE BAS  (97130)","","","","","","","646 000","1 752 480"," Grande Ravine TERRE DE BAS","GUADELOUPE-STE-ANNE","","","","","","","","","","","","","","","","","","","","?","01/01/1111","Oui","SMA","Service et administration locale, régionale ou nationale ou son représentant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Archives départementales w 1060-7","","","","","","","Oui","Non","",""
